Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao,Ano,Mes,Custo_por_MWh
2024-12-27 20:23:43.422100,Sudeste,Eólica,511.57,12430.74,Falha,2024,12,24.29919659088688
2023-04-28 20:23:43.422100,Sudeste,Termelétrica,586.85,16102.45,Normal,2023,4,27.438783334753346
2021-08-18 20:23:43.422100,Sudeste,Eólica,493.12,22632.68,Normal,2021,8,45.89690136275146
2022-10-24 20:23:43.422100,Sudeste,Hidrelétrica,374.01,20203.16,Normal,2022,10,54.01770006149568
2023-08-21 20:23:43.422100,Sudeste,Hidrelétrica,415.61,13009.91,Normal,2023,8,31.30316883616852
2023-05-07 20:23:43.422100,Centro-Oeste,Solar,423.37,9575.72,Normal,2023,5,22.617851997071117
2025-08-22 20:23:43.422100,Centro-Oeste,Solar,321.03,15698.51,Normal,2025,8,48.90044544123602
2023-06-13 20:23:43.422100,Nordeste,Termelétrica,209.05,18255.59,Normal,2023,6,87.3264290839512
2024-03-16 20:23:43.422100,Sudeste,Hidrelétrica,548.18,20037.56,Normal,2024,3,36.5528840891678
2025-04-07 20:23:43.422100,Sudeste,Hidrelétrica,560.62,19753.05,Falha,2025,4,35.23429417430702
2023-05-05 20:23:43.422100,Nordeste,Eólica,610.64,15196.0,Normal,2023,5,24.885366173195337
2022-09-11 20:23:43.422100,Sul,Hidrelétrica,632.18,20766.23,Normal,2022,9,32.84860324591098
2024-07-14 20:23:43.422100,Sudeste,Hidrelétrica,382.41,11763.85,Normal,2024,7,30.762401610836534
2022-06-28 20:23:43.422100,Centro-Oeste,Termelétrica,765.2,24245.9,Normal,2022,6,31.685703084161005
2025-08-31 20:23:43.422100,Norte,Hidrelétrica,608.96,19057.46,Normal,2025,8,31.295093273778242
2022-02-13 20:23:43.422100,Centro-Oeste,Hidrelétrica,534.49,24709.66,Manutenção,2022,2,46.23035042751034
2023-08-11 20:23:43.422100,Sudeste,Eólica,571.13,14551.23,Manutenção,2023,8,25.477964736574858
2023-12-18 20:23:43.422100,Norte,Hidrelétrica,288.97,11649.25,Normal,2023,12,40.31300827075474
2024-11-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,457.03,18198.49,Normal,2024,11,39.81902719733935
2026-03-21 20:23:43.422100,Sul,Hidrelétrica,637.17,19772.0,Normal,2026,3,31.030965048574167
2023-11-19 20:23:43.422100,Sudeste,Eólica,359.86,15059.97,Normal,2023,11,41.84952481520591
2024-10-29 20:23:43.422100,Sudeste,Eólica,451.18,14040.48,Normal,2024,10,31.119464515271066
2024-05-09 20:23:43.422100,Sudeste,Hidrelétrica,366.64,15959.64,Normal,2024,5,43.52945668775911
2023-12-24 20:23:43.422100,Norte,Hidrelétrica,734.14,15856.26,Normal,2023,12,21.59841447135424
2025-07-30 20:23:43.422100,Sul,Hidrelétrica,778.82,19600.28,Normal,2025,7,25.166636706812866
2025-08-05 20:23:43.422100,Sul,Solar,399.2,26111.91,Normal,2025,8,65.41059619238477
2023-09-29 20:23:43.422100,Sudeste,Nuclear,796.79,18901.12,Normal,2023,9,23.7215828511904
2025-03-16 20:23:43.422100,Norte,Hidrelétrica,425.93,10820.85,Normal,2025,3,25.40523090648698
2024-12-22 20:23:43.422100,Nordeste,Solar,497.03,17588.37,Falha,2024,12,35.38693841418023
2023-01-11 20:23:43.422100,Nordeste,Hidrelétrica,465.61,10492.72,Normal,2023,1,22.535426644616738
2023-05-12 20:23:43.422100,Sudeste,Hidrelétrica,606.21,11447.15,Manutenção,2023,5,18.88314280529849
2024-08-22 20:23:43.422100,Nordeste,Hidrelétrica,201.57,20028.81,Normal,2024,8,99.36404226819468
2023-02-19 20:23:43.422100,Sudeste,Eólica,743.39,11296.04,Normal,2023,2,15.195307981005934
2021-07-26 20:23:43.422100,Sudeste,Eólica,474.32,17002.99,Normal,2021,7,35.847086355203245
2026-03-14 20:23:43.422100,Norte,Hidrelétrica,349.42,15803.05,Manutenção,2026,3,45.22651823021006
2021-10-03 20:23:43.422100,Sudeste,Termelétrica,382.87,13095.76,Normal,2021,10,34.20419463525479
2023-06-03 20:23:43.422100,Nordeste,Hidrelétrica,369.72,17819.0,Normal,2023,6,48.19593205669155
2023-05-19 20:23:43.422100,Sudeste,Hidrelétrica,385.63,12675.52,Normal,2023,5,32.869641884708145
2024-07-10 20:23:43.422100,Centro-Oeste,Hidrelétrica,682.55,12145.6,Normal,2024,7,17.79444729323859
2024-10-12 20:23:43.422100,Nordeste,Termelétrica,330.61,17929.42,Normal,2024,10,54.23132996582075
2022-11-05 20:23:43.422100,Norte,Nuclear,388.34,15090.42,Normal,2022,11,38.85878354019674
2022-10-31 20:23:43.422100,Sul,Hidrelétrica,568.17,23320.88,Normal,2022,10,41.04560254853301
2022-12-01 20:23:43.422100,Sudeste,Hidrelétrica,730.25,15778.32,Normal,2022,12,21.606737418692227
2022-01-20 20:23:43.422100,Centro-Oeste,Eólica,428.07,12530.47,Normal,2022,1,29.272011586889995
2024-12-23 20:23:43.422100,Norte,Eólica,562.33,18770.48,Normal,2024,12,33.379830348727616
2025-03-11 20:23:43.422100,Sudeste,Eólica,692.87,13023.21,Manutenção,2025,3,18.796036774575317
2024-10-04 20:23:43.422100,Nordeste,Hidrelétrica,635.53,28782.777500000004,Normal,2024,10,45.28940805312102
2026-04-14 20:23:43.422100,Sul,Hidrelétrica,566.76,14909.24,Normal,2026,4,26.30609076152163
2024-12-20 20:23:43.422100,Sul,Hidrelétrica,785.97,12101.09,Manutenção,2024,12,15.39637645202743
2024-11-07 20:23:43.422100,Sudeste,Termelétrica,546.77,19888.58,Manutenção,2024,11,36.37467308008853
2022-10-04 20:23:43.422100,Sul,Hidrelétrica,632.82,13729.13,Manutenção,2022,10,21.69515818084131
2021-06-01 20:23:43.422100,Nordeste,Termelétrica,344.59,18025.66,Normal,2021,6,52.31045590411794
2023-03-25 20:23:43.422100,Nordeste,Hidrelétrica,188.46,7877.38,Normal,2023,3,41.798684070890374
2022-08-13 20:23:43.422100,Nordeste,Solar,512.87,17674.7,Normal,2022,8,34.46233938424942
2021-06-26 20:23:43.422100,Norte,Hidrelétrica,729.81,23019.01,Normal,2021,6,31.541099738288047
2024-07-04 20:23:43.422100,Sul,Termelétrica,546.88,9042.86,Normal,2024,7,16.535364248098304
2023-01-28 20:23:43.422100,Norte,Termelétrica,519.55,18464.9,Manutenção,2023,1,35.54017900105861
2026-03-14 20:23:43.422100,Sul,Hidrelétrica,389.05,12710.51,Normal,2026,3,32.670633594653644
2023-08-11 20:23:43.422100,Sudeste,Hidrelétrica,427.22,10014.25,Manutenção,2023,8,23.4404990403071
2021-08-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,568.9,13647.96,Normal,2021,8,23.99008613113025
2023-09-13 20:23:43.422100,Norte,Termelétrica,623.11,7252.64,Manutenção,2023,9,11.639421610951517
2024-08-10 20:23:43.422100,Norte,Hidrelétrica,907.67,16594.21,Normal,2024,8,18.282206088115725
2021-10-03 20:23:43.422100,Nordeste,Hidrelétrica,400.78,14153.14,Normal,2021,10,35.31398772393832
2021-07-09 20:23:43.422100,Centro-Oeste,Nuclear,473.07,15429.83,Normal,2021,7,32.61637812585875
2025-03-08 20:23:43.422100,Centro-Oeste,Eólica,476.94,13639.49,Normal,2025,3,28.597915880404244
2021-07-08 20:23:43.422100,Sudeste,Termelétrica,713.58,21384.41,Normal,2021,7,29.967782168782755
2023-12-18 20:23:43.422100,Sudeste,Solar,442.47,18757.21,Manutenção,2023,12,42.392049178475375
2021-07-01 20:23:43.422100,Centro-Oeste,Hidrelétrica,163.33,21815.03,Normal,2021,7,133.56413396191758
2024-04-03 20:23:43.422100,Nordeste,Termelétrica,622.34,16616.95,Normal,2024,4,26.70075842786901
2026-01-23 20:23:43.422100,Sudeste,Eólica,217.58,18773.03,Normal,2026,1,86.28104605202682
2024-08-17 20:23:43.422100,Nordeste,Eólica,639.12,21138.43,Manutenção,2024,8,33.07427400175241
2024-02-20 20:23:43.422100,Nordeste,Hidrelétrica,12.7,15984.57,Normal,2024,2,1258.6275590551181
2025-03-30 20:23:43.422100,Sudeste,Nuclear,628.18,21986.26,Normal,2025,3,34.99993632398357
2023-01-06 20:23:43.422100,Sul,Termelétrica,500.334956382848,9298.04,Normal,2023,1,18.583630588635696
2025-11-06 20:23:43.422100,Sul,Hidrelétrica,627.15,13493.46,Normal,2025,11,21.515522602248264
2025-12-06 20:23:43.422100,Nordeste,Hidrelétrica,308.03,17230.84,Normal,2025,12,55.938837126253944
2022-05-05 20:23:43.422100,Sudeste,Solar,650.02,16152.36,Normal,2022,5,24.84902003015292
2021-06-24 20:23:43.422100,Norte,Hidrelétrica,524.88,13754.3,Normal,2021,6,26.204656302392927
2024-12-29 20:23:43.422100,Sul,Hidrelétrica,492.81,10864.05,Normal,2024,12,22.04510866256772
2023-03-05 20:23:43.422100,Nordeste,Eólica,266.64,15840.66,Normal,2023,3,59.40841584158416
2023-05-29 20:23:43.422100,Nordeste,Hidrelétrica,627.37,17062.61,Normal,2023,5,27.19704480609529
2021-11-12 20:23:43.422100,Sul,Termelétrica,525.47,18862.22,Normal,2021,11,35.89590271566407
2023-01-28 20:23:43.422100,Sul,Termelétrica,398.07,16328.34,Normal,2023,1,41.018765543748586
2022-02-20 20:23:43.422100,Sudeste,Nuclear,504.57565429321335,9306.09,Normal,2022,2,18.44339876650519
2026-04-05 20:23:43.422100,Nordeste,Hidrelétrica,318.64,28782.777500000004,Normal,2026,4,90.33008253828774
2023-08-27 20:23:43.422100,Centro-Oeste,Hidrelétrica,730.11,15066.2,Normal,2023,8,20.635520674966788
2022-08-26 20:23:43.422100,Sudeste,Eólica,403.56,15452.06,Normal,2022,8,38.2893745663594
2023-11-20 20:23:43.422100,Sudeste,Solar,555.12,15886.63,Normal,2023,11,28.61837080270932
2026-01-31 20:23:43.422100,Nordeste,Hidrelétrica,459.97,16353.11,Manutenção,2026,1,35.5525577755071
2025-04-22 20:23:43.422100,Nordeste,Hidrelétrica,343.52,21354.51,Normal,2025,4,62.16380414531905
2023-12-06 20:23:43.422100,Sul,Eólica,479.86,28080.01,Normal,2023,12,58.51708831742591
2024-02-03 20:23:43.422100,Sudeste,Hidrelétrica,565.95,21633.43,Normal,2024,2,38.22498453927025
2025-07-06 20:23:43.422100,Sudeste,Hidrelétrica,489.58,17901.75,Normal,2025,7,36.5655255525144
2023-04-30 20:23:43.422100,Centro-Oeste,Hidrelétrica,472.8,23939.83,Normal,2023,4,50.63415820642978
2023-02-21 20:23:43.422100,Sudeste,Solar,710.28,14231.1,Normal,2023,2,20.035901334684915
2025-09-26 20:23:43.422100,Sul,Eólica,420.5,18225.53,Normal,2025,9,43.34252080856123
2025-10-14 20:23:43.422100,Nordeste,Hidrelétrica,744.05,20719.98,Normal,2025,10,27.847564007795174
2021-10-05 20:23:43.422100,Sudeste,Solar,529.55,9843.09,Normal,2021,10,18.587649891417243
2024-03-13 20:23:43.422100,Nordeste,Hidrelétrica,518.58,11864.03,Normal,2024,3,22.877916618458098
2025-03-15 20:23:43.422100,Nordeste,Termelétrica,516.99,22527.93,Normal,2025,3,43.57517553531016
2026-02-20 20:23:43.422100,Sudeste,Hidrelétrica,479.1,20632.83,Normal,2026,2,43.06581089542893
2023-08-25 20:23:43.422100,Sudeste,Hidrelétrica,424.4,22566.92,Normal,2023,8,53.173704052780394
2023-04-21 20:23:43.422100,Sudeste,Eólica,671.54,8151.04,Normal,2023,4,12.137832444828305
2025-01-03 20:23:43.422100,Nordeste,Hidrelétrica,277.43,25284.58,Normal,2025,1,91.1385935190859
2025-03-23 20:23:43.422100,Nordeste,Hidrelétrica,227.05,15814.42,Manutenção,2025,3,69.65170667253909
2023-07-31 20:23:43.422100,Sul,Hidrelétrica,653.66,10329.73,Falha,2023,7,15.802909769604993
2021-06-26 20:23:43.422100,Nordeste,Eólica,225.82,15118.03,Falha,2021,6,66.94725887875299
2021-10-24 20:23:43.422100,Sudeste,Termelétrica,902.63,14803.4,Normal,2021,10,16.400296910140366
2026-05-05 20:23:43.422100,Nordeste,Eólica,577.06,12614.72,Normal,2026,5,21.860326482514818
2025-01-07 20:23:43.422100,Sul,Eólica,742.43,20090.85,Normal,2025,1,27.060935037646647
2021-06-08 20:23:43.422100,Sul,Solar,625.77,16244.88,Normal,2021,6,25.95982549499017
2025-08-11 20:23:43.422100,Norte,Nuclear,363.82,19010.51,Normal,2025,8,52.25251497993513
2023-04-04 20:23:43.422100,Sudeste,Hidrelétrica,409.97,22870.31,Normal,2023,4,55.78532575554309
2024-07-08 20:23:43.422100,Nordeste,Hidrelétrica,119.47,17829.54,Normal,2024,7,149.23863731480708
2021-12-01 20:23:43.422100,Nordeste,Hidrelétrica,663.17,19693.08,Normal,2021,12,29.695372227332363
2023-08-13 20:23:43.422100,Centro-Oeste,Hidrelétrica,583.06,21034.0,Normal,2023,8,36.07518951737386
2023-06-11 20:23:43.422100,Sudeste,Hidrelétrica,755.81,15264.96,Normal,2023,6,20.196821952607138
2024-10-30 20:23:43.422100,Nordeste,Hidrelétrica,355.55,8344.4,Normal,2024,10,23.468991702995357
2025-01-21 20:23:43.422100,Sudeste,Termelétrica,591.01,9400.37,Manutenção,2025,1,15.905602274073198
2021-09-03 20:23:43.422100,Nordeste,Solar,731.61,9289.75,Normal,2021,9,12.697680458167603
2021-07-22 20:23:43.422100,Norte,Hidrelétrica,392.0,8855.54,Normal,2021,7,22.590663265306123
2023-02-10 20:23:43.422100,Sudeste,Hidrelétrica,501.2777455853984,8653.86,Normal,2023,2,17.263603014919234
2023-03-23 20:23:43.422100,Sudeste,Eólica,530.58,8673.76,Normal,2023,3,16.347694975310038
2023-06-25 20:23:43.422100,Sudeste,Solar,431.94,14205.65,Normal,2023,6,32.88801685419271
2022-07-08 20:23:43.422100,Sudeste,Solar,506.09,8228.12,Manutenção,2022,7,16.258214942006365
2021-08-05 20:23:43.422100,Sul,Hidrelétrica,644.28,21453.33,Normal,2021,8,33.29814676848576
2025-01-23 20:23:43.422100,Centro-Oeste,Solar,497.61,5550.08,Normal,2025,1,11.153473603826288
2024-12-31 20:23:43.422100,Norte,Termelétrica,372.28,6115.96,Normal,2024,12,16.428387235414206
2026-04-18 20:23:43.422100,Sudeste,Hidrelétrica,328.88,15886.89,Normal,2026,4,48.306038676720995
2025-09-16 20:23:43.422100,Sudeste,Solar,489.85,14112.32,Normal,2025,9,28.80947228743493
2023-06-18 20:23:43.422100,Sudeste,Hidrelétrica,501.2777455853984,5778.47,Normal,2023,6,11.5274816224922
2024-08-12 20:23:43.422100,Sudeste,Hidrelétrica,525.96,20218.28,Normal,2024,8,38.44071792531751
2025-06-27 20:23:43.422100,Nordeste,Eólica,279.03,19759.54,Manutenção,2025,6,70.81510948643516
2026-03-26 20:23:43.422100,Nordeste,Eólica,401.94,21238.82,Normal,2026,3,52.84077225456536
2024-11-16 20:23:43.422100,Sudeste,Hidrelétrica,403.07,16003.27,Manutenção,2024,11,39.70345101347161
2025-07-21 20:23:43.422100,Nordeste,Termelétrica,700.58,21917.56,Normal,2025,7,31.284878243740902
2024-01-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,200.01,17759.91,Normal,2024,1,88.79511024448777
2025-08-06 20:23:43.422100,Centro-Oeste,Eólica,432.83,25165.73,Normal,2025,8,58.14229605156759
2022-05-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,536.39,14435.31,Normal,2022,5,26.911967038908255
2022-09-22 20:23:43.422100,Sudeste,Termelétrica,342.51,20516.24,Falha,2022,9,59.89968176111647
2021-12-15 20:23:43.422100,Norte,Hidrelétrica,532.2,15601.63,Normal,2021,12,29.315351371664782
2021-10-29 20:23:43.422100,Sul,Hidrelétrica,350.9,14546.0,Normal,2021,10,41.453405528640644
2025-06-10 20:23:43.422100,Sudeste,Nuclear,590.09,17003.91,Normal,2025,6,28.815790811571116
2025-07-31 20:23:43.422100,Centro-Oeste,Eólica,589.6,10217.77,Manutenção,2025,7,17.33000339213026
2021-08-09 20:23:43.422100,Nordeste,Termelétrica,430.95,14230.66,Normal,2021,8,33.02160343427312
2023-05-11 20:23:43.422100,Norte,Hidrelétrica,633.83,21425.01,Manutenção,2023,5,33.802454916933556
2022-03-20 20:23:43.422100,Sudeste,Eólica,424.64,12858.33,Normal,2022,3,30.280543519216277
2024-04-03 20:23:43.422100,Nordeste,Eólica,383.36,10020.37,Normal,2024,4,26.138277337228715
2025-12-18 20:23:43.422100,Nordeste,Nuclear,667.14,14470.79,Normal,2025,12,21.69078454297449
2024-10-20 20:23:43.422100,Centro-Oeste,Hidrelétrica,684.31,16991.97,Normal,2024,10,24.830807674884195
2021-07-28 20:23:43.422100,Sudeste,Hidrelétrica,541.35,4479.44,Normal,2021,7,8.27457282719128
2023-12-23 20:23:43.422100,Sudeste,Eólica,555.32,18383.03,Normal,2023,12,33.10348987970899
2025-11-23 20:23:43.422100,Sudeste,Hidrelétrica,659.42,17216.4,Manutenção,2025,11,26.108398289405844
2021-07-09 20:23:43.422100,Sul,Solar,529.93,13748.9,Normal,2021,7,25.9447474194705
2021-06-22 20:23:43.422100,Nordeste,Nuclear,490.64,12223.79,Normal,2021,6,24.91396950921246
2024-04-25 20:23:43.422100,Sudeste,Termelétrica,533.44,7453.59,Normal,2024,4,13.972686712657467
2021-10-06 20:23:43.422100,Nordeste,Hidrelétrica,408.96,15626.4,Normal,2021,10,38.210093896713616
2025-07-28 20:23:43.422100,Sudeste,Solar,493.19,22353.15,Manutenção,2025,7,45.32360753462155
2024-11-01 20:23:43.422100,Sudeste,Eólica,388.66,15210.57,Normal,2024,11,39.1359285751042
2021-09-13 20:23:43.422100,Nordeste,Hidrelétrica,518.19,16365.44,Normal,2021,9,31.58192940813215
2021-11-16 20:23:43.422100,Centro-Oeste,Eólica,340.95,15113.91,Normal,2021,11,44.32881654201496
2025-05-26 20:23:43.422100,Sudeste,Termelétrica,645.39,16257.83,Normal,2025,5,25.19070639458312
2025-07-08 20:23:43.422100,Nordeste,Hidrelétrica,441.46,18325.62,Manutenção,2025,7,41.5113940107824
2021-09-07 20:23:43.422100,Centro-Oeste,Eólica,513.9,11115.86,Normal,2021,9,21.630395018486087
2023-10-11 20:23:43.422100,Sul,Hidrelétrica,426.7,20798.1,Normal,2023,10,48.741738926646356
2022-11-03 20:23:43.422100,Sudeste,Termelétrica,615.8,12045.45,Normal,2022,11,19.560652809353687
2022-02-27 20:23:43.422100,Sudeste,Hidrelétrica,522.0,13700.21,Normal,2022,2,26.24561302681992
2025-11-20 20:23:43.422100,Sudeste,Eólica,559.38,2286.68,Manutenção,2025,11,4.087883013336193
2024-04-30 20:23:43.422100,Nordeste,Eólica,416.12,20275.82,Manutenção,2024,4,48.72589637604537
2023-08-23 20:23:43.422100,Nordeste,Eólica,518.51,17084.26,Normal,2023,8,32.94875701529382
2024-01-10 20:23:43.422100,Sudeste,Hidrelétrica,720.67,10445.86,Normal,2024,1,14.49465081105083
2024-04-03 20:23:43.422100,Sudeste,Eólica,398.81,10560.59,Normal,2024,4,26.48025375492089
2022-04-23 20:23:43.422100,Norte,Eólica,323.45,19185.58,Falha,2022,4,59.31544288143454
2025-10-07 20:23:43.422100,Nordeste,Hidrelétrica,383.43,12976.15,Normal,2025,10,33.8422919437707
2025-07-27 20:23:43.422100,Centro-Oeste,Eólica,971.5,21815.73,Normal,2025,7,22.455717961914566
2021-06-09 20:23:43.422100,Sudeste,Hidrelétrica,342.53,11967.83,Normal,2021,6,34.939508948121336
2025-01-29 20:23:43.422100,Centro-Oeste,Eólica,629.15,13612.9,Normal,2025,1,21.636970515775253
2025-10-30 20:23:43.422100,Sul,Solar,584.04,16498.09,Normal,2025,10,28.248219300047943
2021-12-30 20:23:43.422100,Sul,Hidrelétrica,457.76,14937.85,Manutenção,2021,12,32.63249300943726
2022-05-02 20:23:43.422100,Sudeste,Hidrelétrica,383.1,11174.63,Normal,2022,5,29.168963717045155
2026-05-02 20:23:43.422100,Sudeste,Hidrelétrica,695.03,16232.54,Normal,2026,5,23.355164525272293
2023-03-20 20:23:43.422100,Centro-Oeste,Eólica,358.74,10753.27,Normal,2023,3,29.975107320064673
2024-06-06 20:23:43.422100,Norte,Hidrelétrica,442.36,16809.12,Manutenção,2024,6,37.998734062754316
2026-03-14 20:23:43.422100,Sudeste,Eólica,580.35,17018.42,Normal,2026,3,29.324407685017658
2025-07-15 20:23:43.422100,Centro-Oeste,Hidrelétrica,239.82,17227.29,Normal,2025,7,71.83425068801601
2022-06-06 20:23:43.422100,Centro-Oeste,Hidrelétrica,547.65,19508.67,Normal,2022,6,35.62251437962202
2024-01-29 20:23:43.422100,Sudeste,Hidrelétrica,514.82,10681.96,Normal,2024,1,20.748921953304063
2023-05-08 20:23:43.422100,Centro-Oeste,Hidrelétrica,267.72,10375.06,Normal,2023,5,38.75339907365904
2024-10-03 20:23:43.422100,Sudeste,Termelétrica,623.48,20441.49,Normal,2024,10,32.786119843459296
2025-09-05 20:23:43.422100,Centro-Oeste,Eólica,422.92,9787.08,Normal,2025,9,23.141681641918094
2022-09-06 20:23:43.422100,Nordeste,Solar,696.43,13097.81,Normal,2022,9,18.80707321626007
2024-06-14 20:23:43.422100,Centro-Oeste,Hidrelétrica,539.64,16675.32,Normal,2024,6,30.900822770736045
2024-12-10 20:23:43.422100,Sul,Hidrelétrica,359.18,11344.44,Normal,2024,12,31.584275293724595
2026-01-01 20:23:43.422100,Sudeste,Hidrelétrica,429.79,19863.13,Normal,2026,1,46.2158961353219
2025-10-09 20:23:43.422100,Nordeste,Termelétrica,506.73,15687.02,Normal,2025,10,30.957354014958657
2022-09-29 20:23:43.422100,Centro-Oeste,Eólica,444.99,8123.41,Falha,2022,9,18.255264163239623
2025-09-06 20:23:43.422100,Sul,Hidrelétrica,452.58,19007.03,Normal,2025,9,41.99706129303107
2021-07-14 20:23:43.422100,Nordeste,Hidrelétrica,511.75,14745.92,Manutenção,2021,7,28.814694675134344
2024-12-30 20:23:43.422100,Nordeste,Solar,498.44,21324.81,Normal,2024,12,42.783103282240596
2023-07-15 20:23:43.422100,Nordeste,Termelétrica,379.67,20999.72,Normal,2023,7,55.31045381515527
2024-04-02 20:23:43.422100,Sudeste,Eólica,661.95,12169.01,Normal,2024,4,18.38357882015258
2023-05-09 20:23:43.422100,Centro-Oeste,Hidrelétrica,506.6,18470.46,Falha,2023,5,36.45965258586656
2022-07-03 20:23:43.422100,Norte,Hidrelétrica,595.24,21581.39,Normal,2022,7,36.256619178818625
2026-05-20 20:23:43.422100,Sudeste,Solar,570.26,20820.51,Normal,2026,5,36.51055658822291
2024-02-03 20:23:43.422100,Norte,Hidrelétrica,566.18,11708.46,Normal,2024,2,20.679748489879543
2024-06-11 20:23:43.422100,Sudeste,Eólica,458.15,18711.37,Normal,2024,6,40.84114373021936
2022-02-02 20:23:43.422100,Sudeste,Eólica,544.6,5506.91,Normal,2022,2,10.11184355490268
2022-06-23 20:23:43.422100,Centro-Oeste,Termelétrica,357.59,7675.51,Normal,2022,6,21.464554377918848
2026-05-08 20:23:43.422100,Norte,Hidrelétrica,520.17,14130.16,Normal,2026,5,27.164503912182557
2022-04-28 20:23:43.422100,Sudeste,Hidrelétrica,364.54,15235.42,Normal,2022,4,41.793548033137654
2023-02-16 20:23:43.422100,Centro-Oeste,Hidrelétrica,436.73,15300.87,Normal,2023,2,35.03507888168892
2025-08-18 20:23:43.422100,Centro-Oeste,Termelétrica,556.15,11693.88,Normal,2025,8,21.026485660343432
2021-10-12 20:23:43.422100,Sudeste,Hidrelétrica,669.43,9981.91,Normal,2021,10,14.911058661846647
