Data,Região,Fonte_Energia,Geração_MWh,Custo_Operacional_BRL,Status_Operacao
2025-05-27 20:23:43.422100,Centro-Oeste,Hidrelétrica,414.15,11993.05,Normal
2022-04-06 20:23:43.422100,Sudeste,Nuclear,543.63,18806.92,Normal
2021-09-22 20:23:43.422100,Nordeste,Solar,587.49,8910.97,Falha
2026-01-12 20:23:43.422100,Sul,Eólica,442.41,19317.61,Normal
2023-12-21 20:23:43.422100,Sudeste,Termelétrica,347.52,9630.59,Manutenção
2022-12-24 20:23:43.422100,Sudeste,Eólica,481.24,15084.77,Normal
2022-01-27 20:23:43.422100,Sul,Hidrelétrica,165.96,14169.54,Normal
2022-11-16 20:23:43.422100,Sudeste,Hidrelétrica,540.02,11968.06,Normal
2025-11-09 20:23:43.422100,Sul,Nuclear,364.61,17870.02,Normal
2021-08-11 20:23:43.422100,Nordeste,Termelétrica,393.21,10695.69,Normal
2022-06-18 20:23:43.422100,Nordeste,Termelétrica,815.36,12417.56,Normal
2024-10-13 20:23:43.422100,Sudeste,Hidrelétrica,533.75,10974.43,Normal
2022-09-15 20:23:43.422100,Sudeste,Hidrelétrica,448.07,15375.13,Falha
2022-07-20 20:23:43.422100,Nordeste,Hidrelétrica,469.22,16842.73,Normal
2022-05-10 20:23:43.422100,Sudeste,Termelétrica,589.24,12213.81,Normal
2025-08-28 20:23:43.422100,Norte,Hidrelétrica,490.33,14635.13,Normal
2023-02-27 20:23:43.422100,Sudeste,Hidrelétrica,329.55,18945.51,Normal
2023-12-23 20:23:43.422100,Centro-Oeste,Hidrelétrica,475.26,17367.09,Normal
2024-01-08 20:23:43.422100,Sudeste,Termelétrica,510.52,22832.67,Normal
2023-10-21 20:23:43.422100,Centro-Oeste,Eólica,584.79,21009.31,Falha
2023-06-30 20:23:43.422100,Sul,Solar,654.91,12533.19,Normal
2024-09-12 20:23:43.422100,Nordeste,Eólica,380.7,9200.49,Normal
2024-09-15 20:23:43.422100,Sul,Eólica,601.36,21659.98,Normal
2023-03-23 20:23:43.422100,Norte,Hidrelétrica,473.9,24754.57,Normal
2021-06-22 20:23:43.422100,Sudeste,Hidrelétrica,492.29,17933.19,Normal
2024-09-13 20:23:43.422100,Centro-Oeste,Hidrelétrica,312.28,15679.12,Normal
2023-05-08 20:23:43.422100,Sudeste,Hidrelétrica,270.54,10293.18,Manutenção
2025-07-31 20:23:43.422100,Sudeste,Eólica,448.14,12004.59,Normal
2024-08-25 20:23:43.422100,Sudeste,Hidrelétrica,589.76,23624.71,Normal
2021-11-21 20:23:43.422100,Norte,Eólica,463.4,17702.23,Normal
2022-03-09 20:23:43.422100,Sudeste,Solar,527.5,9964.9,Normal
2021-07-30 20:23:43.422100,Nordeste,Hidrelétrica,114.3,6777.98,Normal
2024-02-25 20:23:43.422100,Norte,Hidrelétrica,544.66,13871.6,Normal
2023-03-21 20:23:43.422100,Nordeste,Eólica,666.19,21247.58,Normal
2023-03-25 20:23:43.422100,Centro-Oeste,Hidrelétrica,395.73,20387.8,Normal
2021-10-31 20:23:43.422100,Sudeste,Hidrelétrica,582.01,17856.82,Normal
2025-06-29 20:23:43.422100,Nordeste,Hidrelétrica,518.57,6153.66,Normal
2024-05-05 20:23:43.422100,Nordeste,Solar,369.04,7456.08,Manutenção
2024-01-20 20:23:43.422100,Sudeste,Hidrelétrica,451.74,17199.09,Manutenção
2023-09-24 20:23:43.422100,Sul,Hidrelétrica,614.23,9706.96,Normal
2024-06-09 20:23:43.422100,Sudeste,Eólica,335.87,8151.47,Normal
2025-03-13 20:23:43.422100,Sudeste,Nuclear,681.94,6745.45,Normal
2023-04-17 20:23:43.422100,Sudeste,Termelétrica,718.64,24987.53,Normal
2021-10-23 20:23:43.422100,Sudeste,Hidrelétrica,415.44,16089.72,Normal
2025-12-07 20:23:43.422100,Sul,Hidrelétrica,546.98,22523.82,Normal
2022-05-05 20:23:43.422100,Sudeste,Hidrelétrica,589.31,9860.44,Normal
2022-09-16 20:23:43.422100,Centro-Oeste,Hidrelétrica,246.74,4221.74,Normal
2024-05-19 20:23:43.422100,Sul,Hidrelétrica,549.3,190294.7,Normal
2026-02-16 20:23:43.422100,Sul,Hidrelétrica,73.6,21798.41,Normal
2025-03-12 20:23:43.422100,Nordeste,Hidrelétrica,574.81,16920.48,Normal
2022-12-10 20:23:43.422100,Sudeste,Hidrelétrica,304.65,18797.95,Normal
2022-04-20 20:23:43.422100,Sudeste,Termelétrica,662.27,12498.34,Normal
2026-04-25 20:23:43.422100,Sudeste,Solar,410.97,6545.21,Normal
2026-03-23 20:23:43.422100,Centro-Oeste,Hidrelétrica,410.89,12849.71,Normal
2024-08-05 20:23:43.422100,Sudeste,Eólica,518.29,17986.52,Normal
2024-02-12 20:23:43.422100,Nordeste,Hidrelétrica,394.06,17449.88,Normal
2021-12-29 20:23:43.422100,Nordeste,Hidrelétrica,379.52,16984.08,Normal
2022-08-06 20:23:43.422100,Sul,Eólica,674.62,12619.84,Normal
2024-01-05 20:23:43.422100,Sudeste,Hidrelétrica,571.0,16867.26,Manutenção
2023-05-21 20:23:43.422100,Sul,Eólica,661.67,18537.81,Normal
2025-01-29 20:23:43.422100,Sudeste,Hidrelétrica,539.19,15004.24,Manutenção
2021-06-29 20:23:43.422100,Sudeste,Eólica,394.32,21679.29,Normal
2023-03-29 20:23:43.422100,Sudeste,Solar,532.16,19404.47,Normal
2022-03-09 20:23:43.422100,Nordeste,Termelétrica,491.72,10163.45,Normal
2025-01-16 20:23:43.422100,Sudeste,Hidrelétrica,431.29,9125.32,Normal
2022-07-31 20:23:43.422100,Sudeste,Hidrelétrica,648.8,16058.56,Normal
2025-07-07 20:23:43.422100,Sudeste,Hidrelétrica,561.15,11605.15,Normal
2022-03-10 20:23:43.422100,Nordeste,Termelétrica,540.83,14726.27,Normal
2024-08-08 20:23:43.422100,Nordeste,Hidrelétrica,437.07,7809.94,Normal
2025-05-15 20:23:43.422100,Nordeste,Hidrelétrica,639.33,6294.9,Normal
2024-04-05 20:23:43.422100,Sudeste,Hidrelétrica,441.29,18931.11,Normal
2021-06-15 20:23:43.422100,Sul,Hidrelétrica,572.75,12286.25,Normal
2023-07-06 20:23:43.422100,Sul,Termelétrica,656.98,15656.35,Normal
2023-01-08 20:23:43.422100,Nordeste,Eólica,512.83,18562.42,Normal
2025-03-23 20:23:43.422100,Nordeste,Hidrelétrica,626.57,17770.13,Normal
2024-09-08 20:23:43.422100,Norte,Termelétrica,609.08,13351.91,Manutenção
2024-03-03 20:23:43.422100,Centro-Oeste,Hidrelétrica,315.74,8624.54,Normal
2021-12-08 20:23:43.422100,Sudeste,Termelétrica,589.19,11947.92,Normal
2022-10-12 20:23:43.422100,Sul,Solar,394.94,6090.4,Normal
2024-02-10 20:23:43.422100,Nordeste,Hidrelétrica,552.15,15601.66,Normal
2024-07-08 20:23:43.422100,Nordeste,Hidrelétrica,619.44,11345.35,Normal
2021-09-19 20:23:43.422100,Nordeste,Termelétrica,595.07,21210.71,Normal
2024-10-25 20:23:43.422100,Centro-Oeste,Hidrelétrica,497.98,9274.82,Normal
2026-01-24 20:23:43.422100,Sudeste,Nuclear,470.29,16583.66,Normal
2023-12-31 20:23:43.422100,Sudeste,Termelétrica,717.49,8112.24,Normal
2023-09-06 20:23:43.422100,Sudeste,Solar,762.82,26705.55,Normal
2025-12-21 20:23:43.422100,Sudeste,Hidrelétrica,560.16,19681.13,Normal
2024-12-06 20:23:43.422100,Nordeste,Hidrelétrica,189.5,18759.34,Normal
2023-12-09 20:23:43.422100,Nordeste,Eólica,308.21,13180.34,Normal
2021-07-22 20:23:43.422100,Norte,Eólica,447.98,12389.19,Normal
2025-12-20 20:23:43.422100,Sudeste,Hidrelétrica,637.75,13150.5,Normal
2023-08-06 20:23:43.422100,Sudeste,Termelétrica,508.76,5208.41,Manutenção
2023-07-15 20:23:43.422100,Sudeste,Termelétrica,749.03,21854.05,Normal
2025-06-18 20:23:43.422100,Norte,Hidrelétrica,577.83,9748.45,Normal
2021-11-06 20:23:43.422100,Sudeste,Eólica,605.24,16652.17,Normal
2025-04-01 20:23:43.422100,Norte,Eólica,236.5,22096.73,Normal
2021-08-23 20:23:43.422100,Nordeste,Hidrelétrica,505.17,14243.97,Normal
2021-07-22 20:23:43.422100,Centro-Oeste,Hidrelétrica,580.05,17312.89,Normal
2025-07-06 20:23:43.422100,Centro-Oeste,Solar,475.54,12712.6,Normal
2026-05-26 20:23:43.422100,Sudeste,Hidrelétrica,406.83,17264.52,Normal
2024-09-11 20:23:43.422100,Sudeste,Eólica,554.64,11758.06,Normal
2025-04-12 20:23:43.422100,Nordeste,Eólica,429.48,14344.3,Normal
2025-03-01 20:23:43.422100,Nordeste,Hidrelétrica,455.76,12042.54,Falha
2024-03-25 20:23:43.422100,Nordeste,Hidrelétrica,446.93,11151.02,Normal
2023-09-08 20:23:43.422100,Nordeste,Solar,642.78,21952.83,Falha
2022-04-06 20:23:43.422100,Nordeste,Hidrelétrica,691.26,13870.8,Normal
2023-06-26 20:23:43.422100,Sudeste,Hidrelétrica,661.91,5193.54,Manutenção
2022-08-14 20:23:43.422100,Nordeste,Hidrelétrica,98.72,12048.94,Normal
2026-04-23 20:23:43.422100,Sudeste,Hidrelétrica,468.97,14989.64,Normal
2022-04-21 20:23:43.422100,Centro-Oeste,Hidrelétrica,601.4,15693.1,Manutenção
2024-05-10 20:23:43.422100,Nordeste,Hidrelétrica,471.97,9447.23,Normal
2023-06-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,566.37,955.7,Normal
2024-11-11 20:23:43.422100,Sudeste,Hidrelétrica,485.61,16120.51,Normal
2024-11-01 20:23:43.422100,Sudeste,Eólica,397.38,12118.59,Falha
2022-12-28 20:23:43.422100,Norte,Hidrelétrica,608.38,14400.69,Normal
2024-05-07 20:23:43.422100,Sul,Eólica,360.65,6229.99,Normal
2025-11-16 20:23:43.422100,Norte,Termelétrica,437.57,8175.87,Normal
2025-11-11 20:23:43.422100,Sul,Hidrelétrica,528.33,18887.73,Normal
2024-02-29 20:23:43.422100,Norte,Solar,321.71,9974.3,Manutenção
2024-12-06 20:23:43.422100,Sudeste,Hidrelétrica,515.33,15655.61,Normal
2025-05-09 20:23:43.422100,Sudeste,Hidrelétrica,492.36,18783.74,Normal
2021-09-01 20:23:43.422100,Sudeste,Eólica,431.7,11942.32,Normal
2024-06-13 20:23:43.422100,Norte,Termelétrica,479.74,27261.72,Normal
2024-06-03 20:23:43.422100,Nordeste,Eólica,454.58,12812.94,Normal
2024-12-30 20:23:43.422100,Sudeste,Hidrelétrica,368.69,10172.81,Manutenção
2024-07-15 20:23:43.422100,Sul,Hidrelétrica,431.33,14146.03,Manutenção
2023-08-20 20:23:43.422100,Sudeste,Hidrelétrica,503.82,18571.8,Manutenção
2022-10-01 20:23:43.422100,Centro-Oeste,Eólica,688.76,11430.82,Normal
2022-08-23 20:23:43.422100,Norte,Hidrelétrica,377.98,12675.83,Normal
2025-07-30 20:23:43.422100,Sudeste,Hidrelétrica,401.97,19936.29,Normal
2021-11-09 20:23:43.422100,Nordeste,Solar,454.46,14714.76,Normal
2021-11-26 20:23:43.422100,Norte,Hidrelétrica,720.16,12410.42,Normal
2022-09-09 20:23:43.422100,Sudeste,Solar,381.7,19117.02,Normal
2023-11-24 20:23:43.422100,Centro-Oeste,Solar,284.06,4208.2,Normal
2023-06-02 20:23:43.422100,Norte,Termelétrica,561.52,22291.18,Normal
2023-08-29 20:23:43.422100,Nordeste,Hidrelétrica,522.73,4841.63,Normal
2023-12-28 20:23:43.422100,Sudeste,Hidrelétrica,497.38,20743.69,Normal
2021-06-04 20:23:43.422100,Norte,Nuclear,500.23,20001.69,Normal
2022-04-23 20:23:43.422100,Sul,Hidrelétrica,309.41,10077.23,Normal
2023-07-12 20:23:43.422100,Nordeste,Hidrelétrica,539.19,17551.35,Normal
2026-01-19 20:23:43.422100,Norte,Hidrelétrica,679.2,13008.54,Manutenção
2021-10-26 20:23:43.422100,Sudeste,Termelétrica,641.02,15245.3,Normal
2024-06-10 20:23:43.422100,Sudeste,Hidrelétrica,613.18,23190.57,Normal
2021-10-22 20:23:43.422100,Nordeste,Hidrelétrica,796.58,16607.18,Normal
2025-12-01 20:23:43.422100,Centro-Oeste,Eólica,422.34,20014.26,Normal
2025-04-02 20:23:43.422100,Norte,Hidrelétrica,456.13,14794.92,Manutenção
2023-11-29 20:23:43.422100,Sudeste,Eólica,359.72,5344.88,Normal
2025-09-16 20:23:43.422100,Centro-Oeste,Eólica,765.67,5310.35,Normal
2024-12-27 20:23:43.422100,Sudeste,Eólica,511.57,12430.74,Falha
2023-04-28 20:23:43.422100,Sudeste,Termelétrica,586.85,16102.45,Normal
2021-08-18 20:23:43.422100,Sudeste,Eólica,493.12,22632.68,Normal
2022-10-24 20:23:43.422100,Sudeste,Hidrelétrica,374.01,20203.16,Normal
2023-08-21 20:23:43.422100,Sudeste,Hidrelétrica,415.61,13009.91,Normal
2023-05-07 20:23:43.422100,Centro-Oeste,Solar,423.37,9575.72,Normal
2025-08-22 20:23:43.422100,Centro-Oeste,Solar,321.03,15698.51,Normal
2023-06-13 20:23:43.422100,Nordeste,Termelétrica,209.05,18255.59,Normal
2024-03-16 20:23:43.422100,Sudeste,Hidrelétrica,548.18,20037.56,Normal
2025-04-07 20:23:43.422100,Sudeste,Hidrelétrica,560.62,19753.05,Falha
2023-05-05 20:23:43.422100,Nordeste,Eólica,610.64,15196.0,Normal
2022-09-11 20:23:43.422100,Sul,Hidrelétrica,632.18,20766.23,Normal
2024-07-14 20:23:43.422100,Sudeste,Hidrelétrica,382.41,11763.85,Normal
2022-06-28 20:23:43.422100,Centro-Oeste,Termelétrica,765.2,24245.9,Normal
2025-08-31 20:23:43.422100,Norte,Hidrelétrica,608.96,19057.46,Normal
2022-02-13 20:23:43.422100,Centro-Oeste,Hidrelétrica,534.49,24709.66,Manutenção
2023-08-11 20:23:43.422100,Sudeste,Eólica,571.13,14551.23,Manutenção
2023-12-18 20:23:43.422100,Norte,Hidrelétrica,288.97,11649.25,Normal
2024-11-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,457.03,18198.49,Normal
2026-03-21 20:23:43.422100,Sul,Hidrelétrica,637.17,19772.0,Normal
2023-11-19 20:23:43.422100,Sudeste,Eólica,359.86,15059.97,Normal
2024-10-29 20:23:43.422100,Sudeste,Eólica,451.18,14040.48,Normal
2024-05-09 20:23:43.422100,Sudeste,Hidrelétrica,366.64,15959.64,Normal
2023-12-24 20:23:43.422100,Norte,Hidrelétrica,734.14,15856.26,Normal
2025-07-30 20:23:43.422100,Sul,Hidrelétrica,778.82,19600.28,Normal
2025-08-05 20:23:43.422100,Sul,Solar,399.2,26111.91,Normal
2023-09-29 20:23:43.422100,Sudeste,Nuclear,796.79,18901.12,Normal
2025-03-16 20:23:43.422100,Norte,Hidrelétrica,425.93,10820.85,Normal
2024-12-22 20:23:43.422100,Nordeste,Solar,497.03,17588.37,Falha
2023-01-11 20:23:43.422100,Nordeste,Hidrelétrica,465.61,10492.72,Normal
2023-05-12 20:23:43.422100,Sudeste,Hidrelétrica,606.21,11447.15,Manutenção
2024-08-22 20:23:43.422100,Nordeste,Hidrelétrica,201.57,20028.81,Normal
2023-02-19 20:23:43.422100,Sudeste,Eólica,743.39,11296.04,Normal
2021-07-26 20:23:43.422100,Sudeste,Eólica,474.32,17002.99,Normal
2026-03-14 20:23:43.422100,Norte,Hidrelétrica,349.42,15803.05,Manutenção
2021-10-03 20:23:43.422100,Sudeste,Termelétrica,382.87,13095.76,Normal
2023-06-03 20:23:43.422100,Nordeste,Hidrelétrica,369.72,17819.0,Normal
2023-05-19 20:23:43.422100,Sudeste,Hidrelétrica,385.63,12675.52,Normal
2024-07-10 20:23:43.422100,Centro-Oeste,Hidrelétrica,682.55,12145.6,Normal
2024-10-12 20:23:43.422100,Nordeste,Termelétrica,330.61,17929.42,Normal
2022-11-05 20:23:43.422100,Norte,Nuclear,388.34,15090.42,Normal
2022-10-31 20:23:43.422100,Sul,Hidrelétrica,568.17,23320.88,Normal
2022-12-01 20:23:43.422100,Sudeste,Hidrelétrica,730.25,15778.32,Normal
2022-01-20 20:23:43.422100,Centro-Oeste,Eólica,428.07,12530.47,Normal
2024-12-23 20:23:43.422100,Norte,Eólica,562.33,18770.48,Normal
2025-03-11 20:23:43.422100,Sudeste,Eólica,692.87,13023.21,Manutenção
2024-10-04 20:23:43.422100,Nordeste,Hidrelétrica,635.53,135059.69999999998,Normal
2026-04-14 20:23:43.422100,Sul,Hidrelétrica,566.76,14909.24,Normal
2024-12-20 20:23:43.422100,Sul,Hidrelétrica,785.97,12101.09,Manutenção
2024-11-07 20:23:43.422100,Sudeste,Termelétrica,546.77,19888.58,Manutenção
2022-10-04 20:23:43.422100,Sul,Hidrelétrica,632.82,13729.13,Manutenção
2021-06-01 20:23:43.422100,Nordeste,Termelétrica,344.59,18025.66,Normal
2023-03-25 20:23:43.422100,Nordeste,Hidrelétrica,188.46,7877.38,Normal
2022-08-13 20:23:43.422100,Nordeste,Solar,512.87,17674.7,Normal
2021-06-26 20:23:43.422100,Norte,Hidrelétrica,729.81,23019.01,Normal
2024-07-04 20:23:43.422100,Sul,Termelétrica,546.88,9042.86,Normal
2023-01-28 20:23:43.422100,Norte,Termelétrica,519.55,18464.9,Manutenção
2026-03-14 20:23:43.422100,Sul,Hidrelétrica,389.05,12710.51,Normal
2023-08-11 20:23:43.422100,Sudeste,Hidrelétrica,427.22,10014.25,Manutenção
2021-08-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,568.9,13647.96,Normal
2023-09-13 20:23:43.422100,Norte,Termelétrica,623.11,7252.64,Manutenção
2024-08-10 20:23:43.422100,Norte,Hidrelétrica,907.67,16594.21,Normal
2021-10-03 20:23:43.422100,Nordeste,Hidrelétrica,400.78,14153.14,Normal
2021-07-09 20:23:43.422100,Centro-Oeste,Nuclear,473.07,15429.83,Normal
2025-03-08 20:23:43.422100,Centro-Oeste,Eólica,476.94,13639.49,Normal
2021-07-08 20:23:43.422100,Sudeste,Termelétrica,713.58,21384.41,Normal
2023-12-18 20:23:43.422100,Sudeste,Solar,442.47,18757.21,Manutenção
2021-07-01 20:23:43.422100,Centro-Oeste,Hidrelétrica,163.33,21815.03,Normal
2024-04-03 20:23:43.422100,Nordeste,Termelétrica,622.34,16616.95,Normal
2026-01-23 20:23:43.422100,Sudeste,Eólica,217.58,18773.03,Normal
2024-08-17 20:23:43.422100,Nordeste,Eólica,639.12,21138.43,Manutenção
2024-02-20 20:23:43.422100,Nordeste,Hidrelétrica,12.7,15984.57,Normal
2025-03-30 20:23:43.422100,Sudeste,Nuclear,628.18,21986.26,Normal
2023-01-06 20:23:43.422100,Sul,Termelétrica,,9298.04,Normal
2025-11-06 20:23:43.422100,Sul,Hidrelétrica,627.15,13493.46,Normal
2025-12-06 20:23:43.422100,Nordeste,Hidrelétrica,308.03,17230.84,Normal
2022-05-05 20:23:43.422100,Sudeste,Solar,650.02,16152.36,Normal
2021-06-24 20:23:43.422100,Norte,Hidrelétrica,524.88,13754.3,Normal
2024-12-29 20:23:43.422100,Sul,Hidrelétrica,492.81,10864.05,Normal
2023-03-05 20:23:43.422100,Nordeste,Eólica,266.64,15840.66,Normal
2023-05-29 20:23:43.422100,Nordeste,Hidrelétrica,627.37,17062.61,Normal
2021-11-12 20:23:43.422100,Sul,Termelétrica,525.47,18862.22,Normal
2023-01-28 20:23:43.422100,Sul,Termelétrica,398.07,16328.34,Normal
2022-02-20 20:23:43.422100,Sudeste,Nuclear,,9306.09,Normal
2026-04-05 20:23:43.422100,Nordeste,Hidrelétrica,318.64,29295.71,Normal
2023-08-27 20:23:43.422100,Centro-Oeste,Hidrelétrica,730.11,15066.2,Normal
2022-08-26 20:23:43.422100,Sudeste,Eólica,403.56,15452.06,Normal
2023-11-20 20:23:43.422100,Sudeste,Solar,555.12,15886.63,Normal
2026-01-31 20:23:43.422100,Nordeste,Hidrelétrica,459.97,16353.11,Manutenção
2025-04-22 20:23:43.422100,Nordeste,Hidrelétrica,343.52,21354.51,Normal
2023-12-06 20:23:43.422100,Sul,Eólica,479.86,28080.01,Normal
2024-02-03 20:23:43.422100,Sudeste,Hidrelétrica,565.95,21633.43,Normal
2025-07-06 20:23:43.422100,Sudeste,Hidrelétrica,489.58,17901.75,Normal
2023-04-30 20:23:43.422100,Centro-Oeste,Hidrelétrica,472.8,23939.83,Normal
2023-02-21 20:23:43.422100,Sudeste,Solar,710.28,14231.1,Normal
2025-09-26 20:23:43.422100,Sul,Eólica,420.5,18225.53,Normal
2025-10-14 20:23:43.422100,Nordeste,Hidrelétrica,744.05,20719.98,Normal
2021-10-05 20:23:43.422100,Sudeste,Solar,529.55,9843.09,Normal
2024-03-13 20:23:43.422100,Nordeste,Hidrelétrica,518.58,11864.03,Normal
2025-03-15 20:23:43.422100,Nordeste,Termelétrica,516.99,22527.93,Normal
2026-02-20 20:23:43.422100,Sudeste,Hidrelétrica,479.1,20632.83,Normal
2023-08-25 20:23:43.422100,Sudeste,Hidrelétrica,424.4,22566.92,Normal
2023-04-21 20:23:43.422100,Sudeste,Eólica,671.54,8151.04,Normal
2025-01-03 20:23:43.422100,Nordeste,Hidrelétrica,277.43,25284.58,Normal
2025-03-23 20:23:43.422100,Nordeste,Hidrelétrica,227.05,15814.42,Manutenção
2023-07-31 20:23:43.422100,Sul,Hidrelétrica,653.66,10329.73,Falha
2021-06-26 20:23:43.422100,Nordeste,Eólica,225.82,15118.03,Falha
2021-10-24 20:23:43.422100,Sudeste,Termelétrica,902.63,14803.4,Normal
2026-05-05 20:23:43.422100,Nordeste,Eólica,577.06,12614.72,Normal
2025-01-07 20:23:43.422100,Sul,Eólica,742.43,20090.85,Normal
2021-06-08 20:23:43.422100,Sul,Solar,625.77,16244.88,Normal
2025-08-11 20:23:43.422100,Norte,Nuclear,363.82,19010.51,Normal
2023-04-04 20:23:43.422100,Sudeste,Hidrelétrica,409.97,22870.31,Normal
2024-07-08 20:23:43.422100,Nordeste,Hidrelétrica,119.47,17829.54,Normal
2021-12-01 20:23:43.422100,Nordeste,Hidrelétrica,663.17,19693.08,Normal
2023-08-13 20:23:43.422100,Centro-Oeste,Hidrelétrica,583.06,21034.0,Normal
2023-06-11 20:23:43.422100,Sudeste,Hidrelétrica,755.81,15264.96,Normal
2024-10-30 20:23:43.422100,Nordeste,Hidrelétrica,355.55,8344.4,Normal
2025-01-21 20:23:43.422100,Sudeste,Termelétrica,591.01,9400.37,Manutenção
2021-09-03 20:23:43.422100,Nordeste,Solar,731.61,9289.75,Normal
2021-07-22 20:23:43.422100,Norte,Hidrelétrica,392.0,8855.54,Normal
2023-02-10 20:23:43.422100,Sudeste,Hidrelétrica,,8653.86,Normal
2023-03-23 20:23:43.422100,Sudeste,Eólica,530.58,8673.76,Normal
2023-06-25 20:23:43.422100,Sudeste,Solar,431.94,14205.65,Normal
2022-07-08 20:23:43.422100,Sudeste,Solar,506.09,8228.12,Manutenção
2021-08-05 20:23:43.422100,Sul,Hidrelétrica,644.28,21453.33,Normal
2025-01-23 20:23:43.422100,Centro-Oeste,Solar,497.61,5550.08,Normal
2024-12-31 20:23:43.422100,Norte,Termelétrica,372.28,6115.96,Normal
2026-04-18 20:23:43.422100,Sudeste,Hidrelétrica,328.88,15886.89,Normal
2025-09-16 20:23:43.422100,Sudeste,Solar,489.85,14112.32,Normal
2023-06-18 20:23:43.422100,Sudeste,Hidrelétrica,,5778.47,Normal
2024-08-12 20:23:43.422100,Sudeste,Hidrelétrica,525.96,20218.28,Normal
2025-06-27 20:23:43.422100,Nordeste,Eólica,279.03,19759.54,Manutenção
2026-03-26 20:23:43.422100,Nordeste,Eólica,401.94,21238.82,Normal
2024-11-16 20:23:43.422100,Sudeste,Hidrelétrica,403.07,16003.27,Manutenção
2025-07-21 20:23:43.422100,Nordeste,Termelétrica,700.58,21917.56,Normal
2024-01-11 20:23:43.422100,Centro-Oeste,Hidrelétrica,200.01,17759.91,Normal
2025-08-06 20:23:43.422100,Centro-Oeste,Eólica,432.83,25165.73,Normal
2022-05-28 20:23:43.422100,Centro-Oeste,Hidrelétrica,536.39,14435.31,Normal
2022-09-22 20:23:43.422100,Sudeste,Termelétrica,342.51,20516.24,Falha
2021-12-15 20:23:43.422100,Norte,Hidrelétrica,532.2,15601.63,Normal
2021-10-29 20:23:43.422100,Sul,Hidrelétrica,350.9,14546.0,Normal
2025-06-10 20:23:43.422100,Sudeste,Nuclear,590.09,17003.91,Normal
2025-07-31 20:23:43.422100,Centro-Oeste,Eólica,589.6,10217.77,Manutenção
2021-08-09 20:23:43.422100,Nordeste,Termelétrica,430.95,14230.66,Normal
2023-05-11 20:23:43.422100,Norte,Hidrelétrica,633.83,21425.01,Manutenção
2022-03-20 20:23:43.422100,Sudeste,Eólica,424.64,12858.33,Normal
2024-04-03 20:23:43.422100,Nordeste,Eólica,383.36,10020.37,Normal
2025-12-18 20:23:43.422100,Nordeste,Nuclear,667.14,14470.79,Normal
2024-10-20 20:23:43.422100,Centro-Oeste,Hidrelétrica,684.31,16991.97,Normal
2021-07-28 20:23:43.422100,Sudeste,Hidrelétrica,541.35,4479.44,Normal
2023-12-23 20:23:43.422100,Sudeste,Eólica,555.32,18383.03,Normal
2025-11-23 20:23:43.422100,Sudeste,Hidrelétrica,659.42,17216.4,Manutenção
2021-07-09 20:23:43.422100,Sul,Solar,529.93,13748.9,Normal
2021-06-22 20:23:43.422100,Nordeste,Nuclear,490.64,12223.79,Normal
2024-04-25 20:23:43.422100,Sudeste,Termelétrica,533.44,7453.59,Normal
